date,Solar (Rooftop) -  GWh,Solar (Utility) -  GWh,Wind -  GWh,Hydro -  GWh,Battery (Discharging) -  GWh,Gas (Reciprocating) -  GWh,Gas (OCGT) -  GWh,Gas (CCGT) -  GWh,Gas (Steam) -  GWh,Distillate -  GWh,Biomass -  GWh,Black Coal -  GWh,Brown Coal -  GWh,Pumps -  GWh,Battery (Charging) -  GWh,Solar (Utility) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Biomass Emissions Vol - tCO₂e,Black Coal Emissions Vol - tCO₂e,Brown Coal Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Solar (Rooftop) Market Value - AUD,Solar (Utility) Market Value - AUD,Wind Market Value - AUD,Hydro Market Value - AUD,Battery (Discharging) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (Steam) Market Value - AUD,Distillate Market Value - AUD,Biomass Market Value - AUD,Black Coal Market Value - AUD,Brown Coal Market Value - AUD,Pumps Market Value - AUD,Battery (Charging) Market Value - AUD
2019-06-11 00:00,21.30,11.40,54.14,49.46,0.19,2.33,6.53,23.25,9.04,0.01,0.39,281.32,102.77,-0.77,-0.16,93.20,1066.79,3371.07,11330.94,6066.14,8.22,-0.11,255839.06,124141.18,716.17,73.65,1072525.48,651829.94,3582345.15,3919950.92,15951.78,169473.33,666597.93,1671517.97,645789.23,602.38,29288.29,21639380.17,7220399.76,42161.41,5081.50
2019-06-12 00:00,13.45,6.79,69.44,53.20,0.20,2.33,4.70,26.08,10.62,0.00,0.48,281.21,101.51,-1.03,-0.14,91.93,1066.71,2574.26,12791.10,7090.94,0.39,-0.11,255767.76,122492.64,706.48,86.54,952939.86,486496.90,5270562.35,6480488.00,22672.11,178408.82,604182.78,2303764.15,1079874.76,205.68,35295.16,23482533.63,8266644.70,57207.34,6942.82
2019-06-13 00:00,15.22,7.63,51.18,54.02,0.19,2.28,6.14,34.68,12.47,0.00,0.74,281.48,100.13,-1.52,-0.09,108.53,1055.92,3327.60,16866.45,8278.82,0.78,-0.11,255912.92,120696.77,719.60,74.73,1077915.15,542477.60,3679650.39,4260049.33,18195.79,153008.09,570547.05,2636328.86,1083128.43,127.86,49434.31,20410935.36,7635015.10,70953.98,3773.87
2019-06-14 00:00,17.02,9.95,33.72,59.30,0.15,2.31,10.44,37.72,13.03,0.00,0.69,290.29,93.17,-0.29,-0.13,102.08,1051.96,5277.41,18263.28,8653.78,0.73,-0.11,264033.26,111502.65,720.67,80.29,1187922.57,700008.74,2661052.37,5045486.46,13705.83,166134.26,964565.57,3037154.45,1199575.92,135.80,49291.31,22625758.64,7876017.44,19496.67,8405.55
2019-06-15 00:00,16.68,9.91,13.03,51.65,0.17,2.32,8.86,29.34,14.32,0.00,0.34,297.65,93.72,-0.37,-0.11,115.15,1053.96,4713.99,14700.30,9403.73,2.75,-0.11,270776.31,112211.27,768.32,92.38,1361312.13,797022.32,1226455.76,5003156.34,18967.11,188392.64,1000003.85,2805510.70,1558932.70,308.10,29051.60,25979503.88,9648658.45,27010.80,10739.01
2019-06-16 00:00,13.27,8.32,13.68,54.38,0.21,2.25,11.59,30.07,13.89,0.01,0.72,293.80,93.42,-0.78,-0.16,129.84,1028.33,6874.28,14932.39,9121.10,12.88,-0.11,266953.21,111836.65,768.49,101.04,1262478.63,791326.10,1289358.31,5695425.37,30049.00,196743.84,1703040.05,3164941.74,1754118.57,1184.82,63233.99,28058980.23,9945269.84,55007.45,14558.63
2019-06-17 00:00,18.20,11.06,33.20,58.00,0.16,2.29,14.79,32.09,15.92,0.30,0.65,307.46,92.90,-1.11,-0.11,144.73,1043.31,7792.76,15864.66,10156.41,297.07,-0.11,279457.76,111262.36,727.24,97.50,1421154.29,865116.56,3208556.03,6163032.68,22593.78,201805.91,1804751.73,3188130.10,1832539.14,36904.03,55022.01,28519158.79,9710544.91,75811.84,11590.06
2019-06-18 00:00,16.42,9.90,44.28,53.53,0.17,2.28,11.36,31.26,19.06,0.04,0.43,314.91,93.16,-1.61,-0.17,145.82,1036.47,5996.65,15595.31,12123.78,41.48,-0.08,286430.50,111473.57,727.44,85.55,1177790.37,693832.53,3642716.55,5208974.59,18916.26,173226.73,1346325.32,2874186.39,2121178.82,5911.76,32890.93,24476145.18,9029244.16,89229.52,11540.28
2019-06-19 00:00,19.85,11.92,12.07,67.68,0.21,2.18,26.24,34.99,26.54,0.07,0.81,317.88,88.33,-2.45,-0.21,139.49,990.47,16042.54,17370.27,17108.96,83.99,-0.06,289111.31,105989.90,737.22,114.61,1299918.48,732047.91,1304055.12,9423625.16,45456.95,164846.88,4246630.95,4551079.84,4408870.12,21011.77,63894.49,29798708.65,13290898.94,86645.45,30194.03
2019-06-20 00:00,12.91,10.56,11.83,77.51,0.24,2.20,21.06,34.40,27.00,0.00,0.95,331.13,93.13,-1.26,-0.10,131.69,1027.91,11466.63,17119.34,17334.81,0.66,-0.06,300937.60,111533.38,739.35,109.45,1192941.58,941030.12,1420904.35,10152264.08,38795.31,187871.12,2864852.04,4104371.74,3985883.05,151.76,85530.72,29988756.58,12971629.20,82445.72,15255.00
2019-06-21 00:00,19.86,11.74,18.64,69.36,0.19,2.20,16.60,28.43,24.08,0.02,0.85,333.06,97.29,-1.40,-0.13,145.25,1035.27,9360.35,14134.06,15638.13,24.00,-0.06,302512.79,117051.98,740.83,100.35,1524053.53,882231.85,2041400.96,8133109.13,28559.03,179614.94,2041071.15,3120883.55,3103012.95,1759.05,70695.01,29210579.11,11845151.02,98022.88,15525.41
2019-06-22 00:00,19.46,12.95,20.63,56.68,0.17,2.20,11.75,24.90,12.94,0.01,0.93,323.75,102.29,-1.32,-0.18,151.99,1015.45,6529.81,12454.04,8936.10,12.64,-0.06,293432.27,123562.78,759.75,83.80,1271327.01,833536.55,1854291.54,5893684.31,19815.03,136312.99,1263345.84,2357783.87,1504347.97,821.91,58012.46,22656839.42,11264325.09,70316.19,17004.05
2019-06-23 00:00,18.25,12.41,18.58,58.23,0.15,2.21,7.69,28.22,15.80,0.01,0.93,320.64,101.71,-0.48,-0.08,130.01,1007.66,4489.08,14182.14,10593.44,12.69,-0.06,290908.06,122777.83,760.10,95.59,1419044.02,942890.55,1865887.95,7040175.10,23805.21,162882.47,1125579.35,3111886.98,2119059.69,975.14,68333.40,25229116.57,12700083.95,28533.74,9248.49
2019-06-24 00:00,17.68,11.01,47.15,67.47,0.18,2.22,9.55,33.64,16.34,0.01,0.91,325.74,102.39,-1.35,-0.14,129.62,1020.62,4954.43,16645.18,10635.13,12.84,-0.13,295401.45,123707.65,715.09,93.69,1388611.53,812255.99,4575090.49,7860257.30,23087.09,172194.58,1155292.56,3172186.76,1909821.80,1035.93,69756.19,26310031.69,11739124.89,86966.22,11447.49
2019-06-25 00:00,16.95,10.61,31.23,61.54,0.22,2.20,13.75,30.19,19.27,0.01,0.91,330.72,102.69,-1.18,-0.15,146.99,1029.05,7342.16,15140.30,12674.75,10.08,-0.19,299848.61,124064.53,743.60,97.66,1484739.76,862443.53,2948237.89,7155450.01,32867.79,176432.22,1838853.70,3251404.75,2553304.46,867.19,73865.01,27631154.22,12341913.34,82044.11,13732.32
2019-06-26 00:00,15.16,11.00,37.25,53.43,0.20,0.00,9.03,29.83,9.54,0.74,0.00,326.11,102.22,-1.02,-0.13,129.78,0.00,4597.67,15019.14,6581.31,742.77,0.00,295958.84,123455.90,752.47,82.80,1177429.73,821808.96,3096039.45,5695665.20,25148.58,0.00,1036869.27,2564400.04,1020810.58,53025.51,0.00,23022694.73,10538680.13,65695.26,9078.33
2019-06-27 00:00,19.32,11.46,81.43,37.20,0.25,2.18,2.63,22.98,3.86,0.38,0.65,308.45,102.50,-2.40,-0.19,108.61,986.17,1010.60,11692.39,2644.83,379.82,-0.33,279876.25,123792.83,711.85,65.64,815951.21,577616.14,4500238.66,3384103.04,19613.77,136071.29,210900.73,1285859.63,175228.92,16517.11,40799.13,19926055.08,7564876.62,123757.53,-2187.83
2019-06-28 00:00,19.04,9.37,81.51,33.98,0.18,2.22,0.34,19.41,3.96,0.51,0.83,302.32,102.60,-2.84,-0.09,120.56,1012.95,201.38,9882.03,2727.77,511.23,2.38,274181.05,123894.34,719.53,59.73,906868.47,468700.12,4574477.21,2297321.33,11974.86,129988.17,24879.80,1140635.80,209194.95,23945.89,49719.09,18071945.21,6192156.58,137610.74,4155.66
2019-06-29 00:00,13.41,8.82,88.36,29.40,0.12,2.29,0.98,11.89,2.64,0.00,1.38,284.50,101.01,-1.07,-0.14,147.41,1029.46,469.44,6171.88,1801.22,0.99,9.21,258026.35,121835.56,716.52,52.23,650330.99,444176.90,4493921.34,1677936.55,6528.12,118174.49,68891.94,659793.15,158841.31,98.55,72016.76,14854997.82,5140545.28,36756.49,7230.92
2019-06-30 00:00,18.75,12.25,77.08,32.35,0.19,2.31,0.98,14.06,4.46,0.02,1.48,277.39,101.12,-3.10,-0.12,145.23,1048.58,649.11,7177.48,3053.91,15.67,10.47,251400.45,121963.56,714.86,51.81,521777.41,377205.51,3815673.34,2248279.23,12584.36,111073.78,83686.37,845029.39,298252.70,864.93,70909.02,14449032.78,4996148.09,103357.09,5167.11
2019-07-01 00:00,17.29,9.84,77.41,40.93,0.19,2.22,6.14,21.17,6.76,0.04,1.35,314.52,100.78,-0.83,-0.13,138.90,974.90,3064.21,10639.91,4655.23,41.31,8.21,285193.10,121514.62,713.14,69.40,1093114.56,637884.31,4929386.61,3240318.86,14325.86,151436.40,578173.15,1590722.98,483399.64,2308.06,91680.64,22264811.71,6351595.72,43684.26,6443.23
2019-07-02 00:00,16.99,10.98,30.18,46.43,0.21,0.00,14.57,23.90,17.68,0.37,0.00,322.06,101.68,-1.14,-0.14,144.05,0.00,8603.00,12120.10,11689.17,365.61,0.00,291621.24,122707.32,766.14,84.22,1225919.65,798183.53,2123686.99,4568542.90,30169.14,0.00,1679231.50,2273519.73,2064120.04,38959.19,0.00,25256644.68,9039728.96,61115.51,6398.28
2019-07-03 00:00,16.39,11.21,25.64,51.81,0.12,2.23,18.09,25.51,15.15,0.09,0.75,324.27,102.33,-1.04,-0.09,0.15,1005.56,10817.76,13007.29,9966.29,93.37,-0.22,293526.51,123524.52,762.82,81.32,1207862.67,809415.38,2160298.10,4795977.29,12907.95,152431.16,1792416.35,2177108.65,1529533.65,8001.14,52526.55,23665061.05,9740989.61,68626.80,7157.87
2019-07-04 00:00,15.60,9.75,52.19,46.50,0.19,2.24,12.76,24.99,8.99,0.71,0.21,313.95,101.50,-0.54,-0.14,97.09,1018.14,6899.11,12626.71,6226.24,704.71,-0.24,283698.46,122442.75,736.48,74.77,1104514.17,699809.86,3910783.04,3800183.62,18111.32,148087.54,1196250.45,1872519.24,754002.21,54397.50,13327.19,22017170.08,8402761.39,30115.81,7472.49
2019-07-05 00:00,15.20,8.71,60.68,44.12,0.18,2.28,6.79,31.48,5.60,0.21,0.53,303.53,102.59,-0.96,-0.11,76.40,1029.65,3985.20,15687.73,3845.84,204.97,-0.12,274218.30,123864.74,728.12,71.83,1062660.11,621177.14,4149273.47,3347383.34,16536.24,150186.77,618167.92,2205395.75,415750.99,13187.55,32743.02,21245691.03,7792825.85,42660.63,7023.47
2019-07-06 00:00,15.79,9.20,67.87,35.10,0.16,2.28,2.32,22.17,2.62,0.00,0.47,280.16,98.79,-1.56,-0.13,76.58,1008.64,1337.67,11310.30,1808.14,1.03,10.57,252586.47,119515.63,724.26,63.36,794157.57,488499.52,4196213.98,2446927.69,11614.47,134852.34,206834.90,1361752.69,181278.26,124.08,27651.15,17645687.90,6336717.32,74631.54,6820.96
2019-07-07 00:00,14.57,6.07,43.75,42.60,0.18,2.29,6.62,29.07,6.84,0.00,0.37,289.48,88.53,-3.54,-0.13,73.86,1035.18,3682.51,14559.57,4760.63,1.01,9.21,262166.13,107566.99,747.78,71.08,1045629.63,409787.28,2848517.42,3701679.16,18002.43,133107.20,684809.55,2182357.34,654070.18,129.57,20273.42,18146324.06,7447773.88,137190.43,5620.00
2019-07-08 00:00,13.99,7.65,28.08,52.27,0.19,2.33,13.01,40.27,13.86,0.01,-0.06,311.50,89.53,-0.53,-0.17,113.30,1050.55,7792.47,19761.53,9257.86,9.57,-0.66,282095.35,108856.07,749.98,85.80,1105613.52,598713.39,2515949.96,4901242.89,24478.50,170020.59,1416948.07,3510126.97,1545405.81,694.10,-4610.57,24407794.21,8832100.10,32724.70,13596.61
2019-07-09 00:00,19.87,9.92,36.77,56.76,0.20,2.32,16.84,38.63,13.12,0.00,-0.03,300.60,89.40,-0.61,-0.13,118.91,1038.83,9704.55,18999.40,8761.28,0.95,0.25,271823.66,108680.11,718.10,98.94,1411923.96,707329.77,3720012.63,5977443.90,32551.07,182860.23,2367985.00,3864537.49,1754014.89,183.66,-2083.89,26885674.70,10794770.14,37734.59,11595.07
2019-07-10 00:00,19.32,8.33,84.76,49.66,0.23,2.25,11.51,30.61,8.46,0.02,0.76,293.63,84.80,-1.34,-0.21,109.41,986.92,6496.73,15160.41,5455.16,33.57,11.40,265380.40,102619.42,668.45,77.85,1031649.15,557921.49,4928070.64,3772742.67,19297.74,169419.37,1186641.85,2266047.69,490622.30,-1952.69,58268.70,24688747.51,6902906.20,94294.97,-17517.80
2019-07-11 00:00,18.04,9.07,99.14,48.89,0.22,2.34,9.96,25.17,12.44,0.00,1.15,295.28,73.86,-1.90,-0.19,146.05,1055.22,5455.99,12580.73,7709.30,0.85,9.47,267025.22,88343.11,644.22,67.07,993783.35,545194.92,5062469.74,3989081.95,11783.46,142709.09,931460.17,1415368.62,706218.60,120.41,71147.71,19608193.27,6252099.52,97531.11,-20358.87
2019-07-12 00:00,18.10,10.62,94.95,50.47,0.21,2.25,9.39,28.15,10.00,0.02,1.19,289.50,71.99,-1.95,-0.13,144.70,1006.97,5078.81,13722.40,6180.15,18.96,10.51,263004.34,85657.87,640.99,76.05,1148333.12,671148.29,7308358.64,3926775.92,18734.40,152249.80,879555.52,2092413.30,915540.93,1322.89,79948.55,20782992.61,6378537.85,117790.35,-88.64
2019-07-13 00:00,20.59,11.43,86.34,46.76,0.19,2.31,8.81,21.77,9.14,0.03,1.00,275.09,84.32,-3.71,-0.14,149.24,1046.87,4535.82,10788.15,5818.63,25.76,5.98,250222.19,99904.54,660.54,70.48,934184.32,532410.23,6244258.32,3542301.54,16363.25,135460.33,838742.47,1614913.17,853868.57,1498.73,60147.09,18105331.92,6676306.95,180007.61,7322.89
2019-07-14 00:00,18.77,11.93,86.87,48.18,0.15,2.33,6.29,21.68,7.31,0.03,1.20,283.42,84.75,-3.42,-0.12,150.48,1043.68,2872.35,10743.61,4670.42,25.64,10.70,257812.19,100421.08,663.45,70.61,1045059.49,671198.52,6188676.11,3785515.73,12276.88,145827.77,575672.18,1532272.83,570983.50,1593.84,75280.18,18698508.78,6738966.05,156032.60,5233.56
2019-07-15 00:00,19.93,11.55,79.42,59.14,0.22,2.31,8.36,32.69,16.92,0.04,1.13,293.93,83.44,-6.12,-0.16,151.27,1038.12,3929.89,15818.24,10759.57,39.32,8.56,267325.73,98742.42,659.94,80.38,1193152.72,694880.68,5939518.68,5201260.66,21993.87,166309.17,910509.25,2886731.15,1775852.06,6480.86,81803.77,21830423.36,7385040.19,350472.69,6803.57
2019-07-16 00:00,19.54,11.20,51.66,55.67,0.24,2.27,16.66,34.04,18.97,0.02,1.28,306.55,88.67,-6.68,-0.15,151.14,1002.08,8523.67,16450.36,12149.00,16.11,9.26,278954.42,105548.85,704.75,99.96,1361032.44,770760.77,4820597.25,5168137.69,33358.25,203100.19,2334386.15,3755435.94,2373838.05,4198.43,119409.99,28759286.61,9708590.03,547728.88,11571.60
2019-07-17 00:00,18.60,11.11,67.00,50.24,0.15,2.28,12.34,30.85,9.74,0.00,0.84,307.77,90.67,-5.10,-0.15,149.49,1027.57,5954.80,14910.47,6340.15,0.93,0.24,280395.96,108203.47,699.24,77.63,1030226.92,642148.26,5054687.12,3983522.82,14720.74,168512.73,1198147.27,2387755.02,863873.79,127.51,63969.18,22446112.90,8106275.54,326728.40,4248.62
2019-07-18 00:00,23.81,13.56,62.57,49.86,0.18,2.25,11.94,29.68,11.98,0.00,0.81,307.11,89.57,-6.08,-0.16,151.46,995.24,6227.55,14364.40,7616.35,1.02,-0.85,279425.27,106783.15,695.99,73.05,1172244.74,704763.12,4494803.37,4108137.26,17068.56,153147.79,1156869.37,2326832.07,1097698.13,128.43,57776.03,20558517.50,7472737.43,291232.93,6567.15
2019-07-19 00:00,26.02,13.04,38.23,52.77,0.19,2.32,17.52,30.20,17.01,0.00,0.78,311.62,83.41,-1.31,-0.13,151.78,1030.36,9320.56,14574.61,10731.48,0.99,-0.73,283626.97,98721.44,706.74,83.58,1635070.26,782251.71,3203355.12,4618158.74,21230.61,179229.20,1907572.49,2778952.36,1789715.12,150.22,62738.51,24148976.75,8247691.51,66043.42,11000.13
2019-07-20 00:00,26.05,14.25,78.73,40.61,0.19,2.34,2.02,19.13,2.25,0.00,0.86,283.90,82.39,-4.90,-0.15,134.95,1047.60,1042.28,9017.82,1527.21,1.08,1.27,257843.45,97603.20,672.34,56.34,596717.96,478594.65,3931630.67,1954980.69,12436.46,135837.01,179388.31,1208166.17,108420.39,116.02,53287.25,17849743.87,4156062.48,191183.40,194.32
2019-07-21 00:00,23.88,12.66,69.48,43.38,0.21,2.27,4.21,18.64,5.78,0.00,1.34,271.99,82.55,-5.27,-0.16,140.18,1054.61,1928.65,8905.94,3633.51,1.09,9.34,247369.17,97747.43,679.50,56.68,595497.44,387214.98,3268441.64,2441395.45,18458.90,123831.29,462126.28,1283211.18,544683.01,116.90,74043.66,16130282.99,4597669.90,165695.68,2823.78
2019-07-22 00:00,23.43,11.78,80.86,46.81,0.20,2.34,6.99,24.25,5.30,0.02,1.12,293.88,82.98,-1.64,-0.15,145.42,1061.14,3643.43,11715.51,3342.68,15.46,4.37,267466.00,98156.91,666.85,65.99,1298890.47,719521.83,4847894.72,2876467.65,15923.12,151565.78,631037.99,1671746.55,424644.32,1727.07,73330.70,20308989.98,5046742.70,83524.30,2582.24
2019-07-23 00:00,23.04,12.37,91.72,46.60,0.19,2.23,5.24,21.45,5.76,0.02,0.95,290.02,85.52,-2.83,-0.16,137.12,997.20,2764.66,10382.71,3695.57,15.04,-0.34,263920.43,101451.03,658.56,62.50,1117433.21,639011.58,5527899.98,2978258.27,14501.47,133086.67,419301.47,1373226.81,411356.43,1373.01,58100.67,17873201.64,5705432.73,124378.64,4483.53
2019-07-24 00:00,23.85,12.48,55.17,54.13,0.21,2.25,8.99,29.25,13.47,0.03,0.98,294.83,91.77,-3.91,-0.11,215.44,1015.43,4913.48,14214.09,8633.02,30.28,-0.45,268334.50,109655.60,697.67,71.44,1363346.51,700380.95,3807836.89,4195849.16,20741.21,136164.94,869273.52,2262141.27,1283099.07,3557.80,59792.66,18882216.21,7896357.38,191700.70,6440.29
2019-07-25 00:00,20.81,12.26,40.71,50.06,0.16,2.26,12.65,29.76,13.19,0.03,0.98,313.24,92.09,-0.91,-0.14,231.91,1014.03,6571.18,14319.47,8434.30,29.56,3.92,285806.51,110124.03,726.45,69.39,907905.23,569660.58,3027152.11,3693717.22,14322.13,124738.83,1086241.65,2199590.71,1140001.68,3377.91,58980.72,20389198.30,7467208.21,51678.92,8170.05
2019-07-26 00:00,16.95,9.37,28.99,58.23,0.21,2.27,15.47,30.84,21.30,0.01,1.45,311.12,91.02,-0.99,-0.13,228.82,1034.23,8366.53,14864.42,13595.93,9.31,10.67,283704.71,108755.93,734.62,77.23,881098.33,494189.08,1361835.58,4970572.25,24039.28,128428.45,1609783.55,2530492.05,2233834.43,1232.40,81497.47,22658682.45,8264075.71,18625.54,6222.42
2019-07-27 00:00,22.42,13.14,11.63,47.47,0.19,2.09,8.90,21.41,16.10,0.00,1.42,306.96,92.51,-0.65,-0.10,278.28,910.37,5290.05,10550.19,10672.78,1.03,11.18,280199.34,110612.40,770.07,74.28,1256047.22,724941.09,918433.26,4138067.45,18852.38,128535.86,862822.31,1832228.57,1587731.62,142.66,85841.89,20179855.09,8596682.94,33914.55,8152.34
2019-07-28 00:00,22.59,12.53,25.01,44.85,0.18,2.24,4.43,18.82,11.58,0.00,1.47,300.67,92.18,-2.15,-0.15,274.51,1052.61,2425.03,9312.25,7538.02,1.01,11.18,273716.73,110225.85,757.24,67.26,676195.60,591254.08,1024060.24,3829252.26,14564.88,132833.23,458200.31,900288.46,856543.94,113.13,88142.98,19626252.85,7659069.96,97685.56,-22168.66
2019-07-29 00:00,21.87,10.07,26.71,53.70,0.16,2.13,14.11,27.75,19.64,0.00,1.23,316.91,92.06,-1.90,-0.11,263.68,1017.38,7932.81,13396.65,12631.56,0.94,8.96,288824.74,110041.23,742.93,80.06,1535517.73,669711.67,2145777.22,4810042.46,16500.62,148797.05,1403564.94,2301453.35,1889276.07,141.69,86215.32,23006765.72,8648893.16,109230.89,7239.01
2019-07-30 00:00,21.24,12.88,20.49,59.87,0.17,1.70,14.35,30.16,21.54,0.03,0.54,321.00,92.45,-2.09,-0.10,264.43,1002.26,8584.70,14507.00,14041.66,0.62,3.34,292328.85,110509.51,742.54,87.02,1412954.38,836398.20,1825121.29,6306144.33,27369.60,120266.29,1766381.40,2792348.67,2461758.48,1514.68,39103.43,24183192.43,9812305.03,117098.07,7889.94
2019-07-31 00:00,22.62,13.23,18.24,61.93,0.20,2.14,15.81,27.93,24.91,0.06,0.60,319.82,92.02,-1.44,-0.10,252.01,992.52,9295.03,13463.54,16111.96,69.87,-0.63,291308.59,109970.31,738.27,99.77,1569428.77,887725.29,1769658.89,9466294.68,40671.61,148265.87,2372136.34,3126464.75,3853785.25,5816.04,42473.86,22865444.55,13416722.79,85071.26,10826.41
2019-08-01 00:00,20.07,10.41,27.07,54.85,0.16,2.10,17.40,35.24,21.25,0.00,1.01,312.27,91.71,-1.22,-0.10,133.78,970.56,9707.54,16909.47,13726.41,0.72,0.17,284412.70,109602.00,735.31,78.93,1325505.52,666018.59,2341491.87,4937720.68,16605.68,134335.58,1676716.12,2925165.14,2144738.84,120.74,65113.48,21439153.24,8987014.17,72245.67,9222.24
2019-08-02 00:00,19.92,11.36,24.75,55.31,0.18,2.23,15.67,34.95,23.56,0.01,1.14,310.87,89.66,-0.85,-0.13,240.94,1043.09,8711.95,16806.18,15268.98,0.86,7.96,283096.40,106950.00,734.12,84.25,1407906.14,764806.26,2258971.12,4756305.73,20200.51,153223.84,1643688.13,3106986.05,2559733.24,587.11,76608.34,23209980.57,9568391.04,49730.32,12549.61
2019-08-03 00:00,20.89,9.56,35.77,49.68,0.22,2.26,12.66,31.19,20.11,0.00,1.50,293.63,71.20,-1.31,-0.15,214.76,1036.68,6688.58,15025.85,13097.63,0.93,9.77,267144.82,85026.36,709.50,82.40,1247750.06,578069.38,3381852.15,4576820.26,27899.77,139510.08,1429958.61,2933480.72,2376608.31,146.52,92394.40,19687352.04,8530796.06,71344.56,14999.73
2019-08-04 00:00,23.79,12.90,17.23,53.29,0.22,2.17,13.31,30.02,21.28,0.00,1.40,294.67,71.20,-2.68,-0.14,274.72,1017.49,7336.75,14450.57,13529.65,1.03,10.45,268186.95,85004.47,723.67,87.44,1325615.68,674149.53,1530611.62,6290764.19,41239.46,129074.59,1878791.77,2889630.23,2699715.44,163.54,85099.41,20689311.34,8730553.88,124921.95,12379.27
2019-08-05 00:00,26.67,12.38,42.40,53.18,0.18,2.12,14.10,36.18,17.10,0.03,1.30,302.01,72.11,-1.42,-0.13,235.49,1002.99,7649.36,17445.59,11033.03,29.92,6.02,274867.34,86057.70,688.90,89.80,1766238.77,814045.95,3969982.40,5446004.76,25952.13,156153.42,1811815.65,3249291.53,1938940.53,7708.97,94801.79,25100244.24,7447753.59,82886.81,9716.58
2019-08-06 00:00,24.35,13.78,68.01,47.36,0.18,2.04,12.73,29.36,13.60,0.04,0.97,301.74,78.56,-0.44,-0.20,203.81,947.61,6751.94,14148.56,8941.29,34.88,0.43,275007.02,94525.95,676.53,76.79,1252163.90,806944.51,4379739.87,4143270.68,15950.83,139384.19,1279740.33,2234576.00,1211138.74,4208.33,63789.84,23110633.30,6800297.43,25551.86,410.63
2019-08-07 00:00,16.78,10.64,33.40,56.96,0.22,2.13,19.07,37.25,25.79,0.04,0.94,306.45,80.34,-1.50,-0.10,197.59,1008.26,11191.75,17942.46,16699.42,34.45,-0.87,279388.85,96844.09,719.41,100.67,1233372.22,756266.38,3299294.64,6627286.94,32313.13,173997.93,2552038.86,3836929.67,3257375.88,5227.01,78890.47,27124532.41,10154832.43,91165.33,9994.07
2019-08-08 00:00,22.04,10.84,88.84,45.54,0.25,2.19,10.51,34.30,13.00,0.00,0.78,291.30,79.67,-1.91,-0.16,201.91,1047.50,5477.89,16496.61,8096.37,3.51,4.23,265203.17,96018.08,657.33,80.21,1434359.31,670415.18,6870435.37,4567320.53,22785.77,152493.69,1052056.53,2516299.93,1135942.83,-2.77,54180.65,21914658.44,7393457.11,113607.66,1054.98
2019-08-09 00:00,24.94,12.77,92.60,51.95,0.25,2.11,14.55,25.26,14.29,0.01,1.07,289.28,78.39,-1.87,-0.17,273.69,977.30,7675.12,12183.94,8829.80,6.70,7.39,263342.61,94533.52,640.59,84.25,1058749.46,693395.42,6347423.75,5788235.12,25866.51,142123.63,1849693.98,1730492.38,1408926.18,504.68,72722.64,22801038.64,9018695.84,80448.51,-10528.45
2019-08-10 00:00,25.76,11.97,96.87,36.86,0.21,2.29,7.06,21.01,9.45,0.01,1.54,286.52,82.61,-4.13,-0.08,0.00,1051.04,3516.60,9922.04,6002.83,5.10,10.69,260763.19,99921.27,659.56,75.02,1382089.02,638988.47,7825233.97,3329677.93,19836.38,126761.41,640083.40,1526220.11,810012.85,328.21,84693.60,19171000.43,7647038.86,150967.27,5841.26
2019-08-11 00:00,26.07,12.49,87.92,35.47,0.21,2.27,7.72,20.90,11.80,0.00,1.54,284.94,81.59,-2.97,-0.19,0.00,1054.38,3985.16,9946.06,7765.65,0.86,11.04,259211.35,98645.39,668.04,81.26,961535.74,453650.44,6831867.38,4120004.74,19978.48,137180.36,1029249.20,1889117.63,1221690.64,141.51,94352.27,21600087.18,7819508.97,113151.54,8168.16
2019-08-12 00:00,27.13,15.98,29.61,56.86,0.27,2.33,21.07,32.31,24.97,0.24,1.28,311.98,83.38,-2.10,-0.09,0.00,1066.95,12924.91,15590.46,16124.09,238.57,8.21,283998.06,100829.44,711.78,118.39,1904627.91,1163702.94,3459622.03,8134952.65,72196.95,199512.89,3879576.62,4221043.92,4152225.05,25334.81,113269.19,31346684.73,12842861.40,123454.04,9934.97
2019-08-13 00:00,25.48,14.63,14.55,66.43,0.30,1.90,22.33,34.53,26.94,0.31,1.22,314.76,87.40,-2.42,-0.21,0.00,1027.70,13922.94,16607.95,17391.13,278.55,5.92,286536.16,106128.77,726.63,147.70,1994274.80,1110242.04,2013128.34,13883944.18,148252.89,161296.37,5521238.94,5324296.21,6244048.94,43728.45,98366.46,31302977.43,21826437.35,130550.12,23162.45
2019-08-14 00:00,25.46,13.88,42.10,55.02,0.23,2.01,18.71,29.90,16.14,0.36,1.24,314.37,78.62,-1.72,-0.18,0.00,971.61,10721.95,14310.03,10166.06,359.86,5.98,286249.50,94589.82,700.13,94.26,1245048.46,857620.79,3272765.98,6278714.74,29601.14,146268.06,2302674.48,2608325.91,1758056.95,21853.80,91519.51,28066052.97,9402322.13,113268.29,357.01
